y_High,y_Low,y_Today,y_Direction,Lag1,Lag2,Lag3,Lag4,Lag5,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,FXI.Lag1,FXI.Lag2,FXI.Lag3,FXI.Lag4,FXI.Lag5,FXI.P1,FXI.P2,FXI.P3,FXI.P4,FXI.P5,FXI.P6,FXI.P7,FXI.P8,FXI.P9,FXI.P10,EWU.Lag1,EWU.Lag2,EWU.Lag3,EWU.Lag4,EWU.Lag5,EWU.P1,EWU.P2,EWU.P3,EWU.P4,EWU.P5,EWU.P6,EWU.P7,EWU.P8,EWU.P9,EWU.P10,EWJ.Lag1,EWJ.Lag2,EWJ.Lag3,EWJ.Lag4,EWJ.Lag5,EWJ.P1,EWJ.P2,EWJ.P3,EWJ.P4,EWJ.P5,EWJ.P6,EWJ.P7,EWJ.P8,EWJ.P9,EWJ.P10,EWG.Lag1,EWG.Lag2,EWG.Lag3,EWG.Lag4,EWG.Lag5,EWG.P1,EWG.P2,EWG.P3,EWG.P4,EWG.P5,EWG.P6,EWG.P7,EWG.P8,EWG.P9,EWG.P10,VIX.Lag1,VIX.Lag2,VIX.Lag3,VIX.Lag4,VIX.Lag5,VIX.P1,VIX.P2,VIX.P3,VIX.P4,VIX.P5,VIX.P6,VIX.P7,VIX.P8,VIX.P9,VIX.P10
-0.00097051,-0.016093021,-0.012603339,Down,0.004584788,-0.003264103,0.000481328,0.004278308,-0.004980242,-0.241154789,-0.174035976,0.002772394,0.004323512,0.00762571,0.012438145,0.024583839,0.015673286,0.0641184,0.004263214,0.014088194,-0.008054057,0.00360818,0.023797214,-0.008214142,0.088245719,0.104399416,0.012815886,0.013989992,0.013636437,0.025120419,0.09379016,0.027133459,0.131139833,0.012667994,-0.001287725,-0.011575603,-0.010171645,0.000629364,0.003148554,-2.426822291,-0.718690247,-0.011835005,0.006619249,0.018777822,0.027215143,0.060010915,0.018987439,0.103954475,0.006459981,0.003202507,0,-0.004819216,0.00639488,-0.005631525,-1.835334199,-0.787645985,0.001925216,0.00514645,0.009898619,0.031126801,0.06779825,0.027587898,0.060470718,0.003205208,0.006476206,-0.007285388,-0.004567867,0.004168179,0.004566334,-0.776000595,-0.532660242,-0.000152393,0.006161456,0.015918509,0.022961633,0.053983548,0.025532625,0.098271622,0.004956195,-0.007473842,0.047477745,-0.011682243,-0.049268668,0.004402054,-0.241154789,-0.174035976,0.008745476,0.034779671,0.085989411,0.301976106,0.795985529,0.143021193,0.209375936,0.080511663
0.004038941,-0.00185328,0.001145276,Up,-0.012603339,0.004584788,-0.003264103,0.000481328,0.004278308,0.151739101,-0.008733302,-0.008443908,0.007080686,0.0077267,0.013120713,0.024120599,0.015009669,0.064541536,0.015369859,-0.030623095,0.014088194,-0.008054057,0.00360818,0.023797214,0.244356651,0.330171678,-0.017991423,0.02108826,0.014005626,0.024519604,0.091689422,0.027703648,0.123648078,0.012191863,-0.021710715,-0.001287725,-0.011575603,-0.010171645,0.000629364,0.651221264,-0.039580506,-0.024390342,0.008966834,0.018886714,0.02862571,0.06021082,0.03665376,0.103785492,0.021782179,-0.008885167,0.003202507,0,-0.004819216,0.00639488,0.754027055,-0.064707478,-0.006101394,0.006122665,0.009915844,0.030795165,0.066971581,0.02790065,0.061198083,0.007281554,-0.010781702,0.006476206,-0.007285388,-0.004567867,0.004168179,0.681371038,0.611420932,-0.008475914,0.007428788,0.015926741,0.023352399,0.053375275,0.025160384,0.098792027,0.014296793,0.12890625,-0.007473842,0.047477745,-0.011682243,-0.049268668,0.151739101,-0.008733302,0.128581925,0.069209199,0.086990815,0.294481381,0.797200946,0.147954325,0.208840888,0.20306786
-0.00046279,-0.01143427,-0.003108899,Down,0.001145276,-0.012603339,0.004584788,-0.003264103,0.000481328,-0.154905781,-0.093086364,-0.005410056,0.006584343,0.007706719,0.013699079,0.023704812,0.014447363,0.064921327,0.005903162,-0.001321713,-0.030623095,0.014088194,-0.008054057,0.00360818,-0.676501955,-0.14581744,-0.015048971,0.016706321,0.013967024,0.024179161,0.089732714,0.028026737,0.125218823,0.007444775,0,-0.021710715,-0.001287725,-0.011575603,-0.010171645,-0.754990544,-0.458737091,-0.015671621,0.008803905,0.018880664,0.029931217,0.060457207,0.035431105,0.103577217,0.008592201,-0.00161835,-0.008885167,0.003202507,0,-0.004819216,-1.144478991,-0.529596621,-0.005311568,0.004627801,0.009898998,0.030518972,0.066234307,0.028161116,0.061846792,0.004058462,-0.007369917,-0.010781702,0.006476206,-0.007285388,-0.004567867,0.4309589,1.056870013,-0.011123823,0.006628059,0.015925927,0.024069569,0.052931141,0.024477211,0.099172002,0.007009385,0.034569453,0.12890625,-0.007473842,0.047477745,-0.011682243,-0.154905781,-0.093086364,0.120896153,0.056791487,0.086789801,0.285947146,0.796311149,0.153571678,0.209232592,0.070773263
0.007802814,0.000201604,0.000201564,Up,-0.003108899,0.001145276,-0.012603339,0.004584788,-0.003264103,0.168512338,0.082867678,-0.005883875,0.006449863,0.007710698,0.014300999,0.023300597,0.013862155,0.065290547,0.011098382,-0.016116132,-0.001321713,-0.030623095,0.014088194,-0.008054057,0.393584914,0.221974918,-0.022680831,0.016653417,0.014075761,0.024017981,0.087943825,0.023458436,0.109780045,0.015484922,-0.003300267,0,-0.021710715,-0.001287725,-0.011575603,-1.149503162,-0.607729651,-0.011483756,0.0090968,0.018880898,0.031283726,0.060704533,0.03734146,0.103368148,0.017402979,-0.001620633,-0.00161835,-0.008885167,0.003202507,0,0.401757679,0.222060486,-0.005159631,0.004430819,0.009888984,0.030353324,0.065471833,0.028317332,0.062517674,0.008979571,-0.005460318,-0.007369917,-0.010781702,0.006476206,-0.007285388,-0.417777438,0.269630457,-0.011717551,0.006635431,0.015926985,0.024813879,0.052492797,0.023768186,0.099547024,0.013012618,0.046734629,0.034569453,0.12890625,-0.007473842,0.047477745,0.168512338,0.082867678,0.115343543,0.049458457,0.086830521,0.276086787,0.795222035,0.160061903,0.209712039,0.112143873
0.001233076,-0.004008499,-0.003047251,Down,0.000201564,-0.003108899,0.001145276,-0.012603339,0.004584788,-0.109133714,1.42E-05,-0.003755215,0.006552669,0.007595929,0.014895473,0.023028527,0.013284187,0.065539063,0.007599678,0.009577043,-0.016116132,-0.001321713,-0.030623095,0.014088194,-0.266788998,-0.055902335,-0.008545709,0.018509575,0.013990095,0.023785254,0.086235004,0.023680373,0.099070462,0.008004242,-0.003311157,-0.003300267,0,-0.021710715,-0.001287725,0.207587688,-0.335774059,-0.008926147,0.008937563,0.018697201,0.032968396,0.061264792,0.038951078,0.102894551,0.010603048,0,-0.001620633,-0.00161835,-0.008885167,0.003202507,-0.104077172,0.103891782,-0.003392018,0.004430819,0.009863536,0.03043614,0.064789414,0.028239232,0.063118118,0.00487015,0.005044655,-0.005460318,-0.007369917,-0.010781702,0.006476206,-1.976152533,-0.559929268,-0.004327319,0.007722156,0.015851277,0.025506931,0.05217051,0.023107989,0.099822755,0.007375815,-0.035359799,0.046734629,0.034569453,0.12890625,-0.007473842,-0.109133714,1.42E-05,0.040537089,0.062648177,0.086375918,0.268235773,0.793097688,0.16522955,0.210647214,0.081967213
0.008408127,0.004227599,0.006122685,Up,-0.003047251,0.000201564,-0.003108899,0.001145276,-0.012603339,-0.14053187,-0.118498028,-0.003322098,0.005443054,0.007572718,0.015735952,0.022856717,0.012467045,0.065695999,0.005262671,-0.009127576,0.009577043,-0.016116132,-0.001321713,-0.030623095,-0.565719987,-0.356368145,-0.008147903,0.01517327,0.013930335,0.024528583,0.08481051,0.022971507,0.100251945,0.00564676,-0.007338403,-0.003311157,-0.003300267,0,-0.021710715,-0.071182109,-0.370798623,-0.009122212,0.008554648,0.018663784,0.0356269,0.062033566,0.043496874,0.102244694,0.006688963,0.000809788,0,-0.001620633,-0.00161835,-0.008885167,-1.011292584,-0.468608664,-0.000323725,0.003848522,0.009843562,0.030739914,0.064169146,0.027952755,0.063663876,0.003241471,-0.003895627,0.005044655,-0.005460318,-0.007369917,-0.010781702,0.018216361,-0.561546641,-0.003725858,0.005917851,0.015827321,0.026646618,0.051990527,0.02202233,0.099976738,0.005859375,0.005552005,-0.035359799,0.046734629,0.034569453,0.12890625,-0.14053187,-0.118498028,0.009465612,0.060762075,0.086308712,0.255855748,0.790219122,0.173378255,0.211914408,0.060756482
0.00413154,-0.000677788,0.002187177,Up,0.006122685,-0.003047251,0.000201564,-0.003108899,0.001145276,0.107132492,0.004048501,0.002548113,0.003789643,0.007596183,0.016325054,0.02262031,0.011749635,0.065911939,0.004162929,0.01611207,-0.009127576,0.009577043,-0.016116132,-0.001321713,0.150563602,-0.150513631,0.008201981,0.013190473,0.013999905,0.02524607,0.083170581,0.022287285,0.101612111,0.005556999,0.013815801,-0.007338403,-0.003311157,-0.003300267,0,0.341828581,0.212792002,0.004759343,0.008163646,0.018720218,0.031505752,0.062626861,0.041396773,0.101743171,0.007241639,0.005635912,0.000809788,0,-0.001620633,-0.00161835,0.354413348,-0.044944345,0.004691734,0.002983629,0.009855688,0.031043871,0.063479091,0.027666106,0.064271039,0.004029029,0.00849756,-0.003895627,0.005044655,-0.005460318,-0.007369917,0.611269197,0.107025888,0.005436925,0.006980985,0.015825555,0.027696841,0.051812472,0.021021893,0.100129072,0.00619195,-0.060863809,0.005552005,-0.035359799,0.046734629,0.034569453,0.107132492,0.004048501,-0.047500324,0.045681413,0.086446221,0.246478323,0.787920433,0.179550606,0.212926331,0.054557552
0.001347716,-0.005059996,-0.001377619,Down,0.002187177,0.006122685,-0.003047251,0.000201564,-0.003108899,0.057296731,0.039679909,0.00426474,0.003877924,0.007587785,0.014724133,0.022404391,0.011108012,0.066109165,0.00481259,0.001055434,0.01611207,-0.009127576,0.009577043,-0.016116132,-0.577113628,-0.423393616,0.008891069,0.013181657,0.01399312,0.025919627,0.081580132,0.021644956,0.102931239,0.008222732,0.003278737,0.013815801,-0.007338403,-0.003311157,-0.003300267,-0.413674197,-0.025447298,0.007398595,0.008296932,0.018722086,0.032163088,0.063146683,0.039595195,0.101303756,0.007241639,0.003210386,0.005635912,0.000809788,0,-0.001620633,-0.363260406,-0.282421922,0.006299491,0.002847744,0.009853867,0.031403325,0.062728465,0.02732712,0.064931496,0.004012861,0.001927581,0.00849756,-0.003895627,0.005044655,-0.005460318,-2.533425436,-0.556302487,0.006128389,0.005892533,0.015823486,0.023438632,0.0515816,0.019956684,0.100326593,0.003865404,-0.06037474,-0.060863809,0.005552005,-0.035359799,0.046734629,0.057296731,0.039679909,-0.084614419,0.046472011,0.086614442,0.239466067,0.786321054,0.178699948,0.213630406,0.130497477
0.000602331,-0.005253719,-8.41E-05,Down,-0.001377619,0.002187177,0.006122685,-0.003047251,0.000201564,-0.007641205,0.047554742,0.002058103,0.003541018,0.007588465,0.013435447,0.022192571,0.01049488,0.066302647,0.006440299,-0.001321129,0.001055434,0.01611207,-0.009127576,0.009577043,-0.1146845,-0.350990479,0.004245093,0.009802801,0.013806878,0.02697214,0.080249581,0.02064124,0.104034805,0.006894776,-0.001313202,0.003278737,0.013815801,-0.007338403,-0.003311157,0.103411514,0.022098243,0.005015173,0.008107094,0.018640197,0.023194138,0.063487283,0.037786827,0.101015841,0.009240957,0.008750867,0.003210386,0.005635912,0.000809788,0,0.631288351,0.755286083,0.011425727,0.003589579,0.009862485,0.0312927,0.061960685,0.027431446,0.065607046,0.006389776,0,0.001927581,0.00849756,-0.003895627,0.005044655,0.641291779,0.387882678,0.003792332,0.004736989,0.015820968,0.020141466,0.051322637,0.019065144,0.100548147,0.008520565,-0.048,-0.06037474,-0.060863809,0.005552005,-0.035359799,-0.007641205,0.047554742,-0.092648806,0.027435211,0.086365274,0.235975406,0.786866257,0.181012944,0.213390398,0.0713246
0.006365768,0.00268546,0.004727385,Up,-8.41E-05,-0.001377619,0.002187177,0.006122685,-0.003047251,0.032381808,0.067816247,0.00120729,0.003555713,0.007587898,0.013225571,0.021993048,0.0106998,0.066484897,0.005886979,-0.000528536,-0.001321129,0.001055434,0.01611207,-0.009127576,0.053229399,-0.177677193,0.002437928,0.009197639,0.013787557,0.027332467,0.078866103,0.020297619,0.10518227,0.007444775,-0.001314743,-0.001313202,0.003278737,0.013815801,-0.007338403,0.233033524,0.229541159,0.002240544,0.007886214,0.018633206,0.024509409,0.063781727,0.036549945,0.100766943,0.006609352,0,0.008750867,0.003210386,0.005635912,0.000809788,-2.500688765,-0.424430129,0.007695944,0.003589579,0.009861529,0.030629437,0.0611853,0.028056941,0.066289289,0.0064,-0.003870165,0,0.001927581,0.00849756,-0.003895627,-1.268423682,-0.380800643,-0.000618931,0.005115265,0.015825643,0.020442182,0.051117117,0.018775985,0.100723977,0.005056437,-0.030734633,-0.048,-0.06037474,-0.060863809,0.005552005,0.032381808,0.067816247,-0.086176176,0.027699441,0.086404444,0.247764413,0.787932843,0.173201264,0.212920868,0.094951017
5.11E-05,-0.004369458,-0.003812205,Down,0.004727385,-8.41E-05,-0.001377619,0.002187177,0.006122685,-0.027262817,0.006631682,0.003632319,0.003151419,0.007597033,0.013346771,0.02177339,0.010581462,0.066685538,0.003670451,0.00734713,-0.000528536,-0.001321129,0.001055434,0.01611207,0.043682871,-0.084698591,0.005275677,0.007313987,0.013781356,0.027485683,0.077488509,0.020151506,0.106324855,0.007099658,-0.005287563,-0.001314743,-0.001313202,0.003278737,0.013815801,-0.28818201,-0.076513044,-0.004867068,0.007351648,0.018633091,0.026224327,0.064177803,0.034937233,0.100432133,0.008632071,0.001588785,0,0.008750867,0.003210386,0.005635912,0.096460521,-0.360832534,0.005430593,0.003447892,0.009817592,0.03018773,0.060306483,0.028473496,0.067062538,0.003984084,0.003086476,-0.003870165,0,0.001927581,0.00849756,-0.006094879,-0.374975455,0.000540355,0.004523193,0.015827846,0.020873952,0.050894797,0.018360809,0.100914182,0.006566242,-0.024577573,-0.030734633,-0.048,-0.06037474,-0.060863809,-0.027262817,0.006631682,-0.067335244,0.016715105,0.08634644,0.253916984,0.788690147,0.169124422,0.21258749,0.033515199
0.001199196,-0.005398488,-0.001743446,Down,-0.003812205,0.004727385,-8.41E-05,-0.001377619,0.002187177,0.105034468,0.086881821,-0.000511177,0.003279917,0.007601241,0.013093087,0.021563546,0.010829156,0.066877215,0.004439925,-0.003687167,0.00734713,-0.000528536,-0.001321129,0.001055434,0.084623812,0.100496752,0.001001775,0.00415547,0.01379002,0.026846084,0.076167737,0.020761452,0.107420311,0.006065507,-0.001323706,-0.005287563,-0.001314743,-0.001313202,0.003278737,0.402817965,0.434526817,-0.005004634,0.003033489,0.018600122,0.027194251,0.064701472,0.034025115,0.099989466,0.007313797,0.000793554,0.001588785,0,0.008750867,0.003210386,0.145989038,-0.209219858,0.003344512,0.003496087,0.009811292,0.029112664,0.059463802,0.029487346,0.067803993,0.004784729,0.00038564,0.003086476,-0.003870165,0,0.001927581,0.107152875,-0.100683128,0.000617372,0.002641065,0.015821343,0.020834685,0.050716721,0.018398567,0.101066534,0.005422115,0.03268945,-0.024577573,-0.030734633,-0.048,-0.06037474,0.105034468,0.086881821,-0.010002942,0.035827068,0.086422148,0.266730223,0.788702567,0.160634061,0.212582022,0.088766693
0.003599067,-0.003229791,-0.002995674,Down,-0.001743446,-0.003812205,0.004727385,-8.41E-05,-0.001377619,0.006320195,0.068258528,-0.0017982,0.003192834,0.007588754,0.012878482,0.021420523,0.010699088,0.067007856,0.006633495,-0.010109069,-0.003687167,0.00734713,-0.000528536,-0.001321129,0.17486096,0.254189021,-0.007393721,0.006285293,0.013786799,0.026549077,0.075089023,0.021044689,0.108315002,0.008277623,-0.005322669,-0.001323706,-0.005287563,-0.001314743,-0.001313202,-0.196687994,0.101812995,-0.007396663,0.002184301,0.018605969,0.028387121,0.06527382,0.032903339,0.099505651,0.008695652,-0.001589881,0.000793554,0.001588785,0,0.008750867,-0.09373297,-0.267527449,-0.000158971,0.004001386,0.009768003,0.027874991,0.058744036,0.030654543,0.068437296,0.003184713,-0.005038789,0.00038564,0.003086476,-0.003870165,0,0.556944721,0.592640096,-0.003322307,0.00332155,0.015828764,0.0209525,0.05060835,0.018285281,0.10115925,0.005441158,0.054775281,0.03268945,-0.024577573,-0.030734633,-0.048,0.006320195,0.068258528,0.049992626,0.044360393,0.086605075,0.176152851,0.787970072,0.152944493,0.212904479,0.083455344
0.003600463,-0.00641335,-0.003117991,Down,-0.002995674,-0.001743446,-0.003812205,0.004727385,-8.41E-05,0.102175355,0.134139158,-0.004008143,0.003385528,0.007594143,0.013101888,0.021320925,0.010480883,0.067098831,0.006850985,-0.00885667,-0.010109069,-0.003687167,0.00734713,-0.000528536,0.114209908,0.273703298,-0.013032433,0.007041727,0.013769322,0.027170291,0.074239077,0.020452277,0.109019952,0.007261996,-0.000665781,-0.005322669,-0.001323706,-0.005287563,-0.001314743,-0.637495378,-0.312690613,-0.005298046,0.002317902,0.018595398,0.02998193,0.065913927,0.031403579,0.098964557,0.007338259,0.001587358,-0.001589881,0.000793554,0.001588785,0,0.132223588,0.14683742,0.000953306,0.00132935,0.009749231,0.02674992,0.058077094,0.03171555,0.069024122,0.00477703,0,-0.005038789,0.00038564,0.003086476,-0.003870165,-0.308315177,0.273491531,-0.002243031,0.00332155,0.01578437,0.0213454,0.050624672,0.017907481,0.101145286,0.00504263,0.072916667,0.054775281,0.03268945,-0.024577573,-0.030734633,0.102175355,0.134139158,0.106309421,0.046707975,0.086884323,0.17875563,0.786345828,0.151069993,0.213619499,0.134558824
0.003216731,-0.000413788,-0.000122291,Down,-0.003117991,-0.002995674,-0.001743446,-0.003812205,0.004727385,-0.046105122,0.051776201,-0.005734424,0.003499233,0.007593697,0.013302283,0.021286207,0.010327081,0.067130543,0.01007845,-0.011126108,-0.00885667,-0.010109069,-0.003687167,0.00734713,0.395190879,0.673783244,-0.018798533,0.007620216,0.013818168,0.027963652,0.073540793,0.029701374,0.109599113,0.013642564,-0.000666187,-0.000665781,-0.005322669,-0.001323706,-0.005287563,0.147077376,-0.155269795,-0.003320034,0.002435751,0.01859258,0.031070115,0.066588506,0.030380248,0.098394324,0.00667996,0.00158478,0.001587358,-0.001589881,0.000793554,0.001588785,0.554164031,0.910404717,0.001746296,0.00137562,0.009735344,0.025299203,0.057454127,0.029884568,0.069572256,0.00477703,0.002320394,0,-0.005038789,0.00038564,0.003086476,-0.206252697,-0.021126436,-7.72E-05,0.003175494,0.015786037,0.020900138,0.050624316,0.013719735,0.10114559,0.006990291,0.051266272,0.072916667,0.054775281,0.03268945,-0.024577573,-0.046105122,0.051776201,0.120105215,0.037480046,0.087052628,0.176484475,0.783735874,0.15270566,0.214768447,0.184300341
0.002492792,-0.013310352,-0.00683326,Down,-0.000122291,-0.003117991,-0.002995674,-0.001743446,-0.003812205,-0.024757801,-0.003114885,-0.003509516,0.001455592,0.007591708,0.01350622,0.021235396,0.010248938,0.067176956,0.003632022,0.000271369,-0.011126108,-0.00885667,-0.010109069,-0.003687167,-1.131850633,-0.23144476,-0.011955072,0.004835818,0.013803277,0.028821499,0.072781937,0.02889165,0.110228512,0.005700299,-0.000666669,-0.000666187,-0.000665781,-0.005322669,-0.001323706,0.666210478,0.892105438,-0.002261518,0.002028994,0.018566834,0.032450304,0.067156669,0.029082316,0.097914046,0.0087073,0.000791814,0.00158478,0.001587358,-0.001589881,0.000793554,-0.023418732,0.511166857,0.001903902,0.001304692,0.009655229,0.023934356,0.056702177,0.017598004,0.070233878,0.004765627,0.001929605,0.002320394,0,-0.005038789,0.00038564,-0.144621049,-0.184611893,0.001933486,0.00294165,0.015678122,0.020599153,0.050410342,0.014010513,0.101328654,0.00737868,0.050996369,0.051266272,0.072916667,0.054775281,0.03268945,-0.024757801,-0.003114885,0.117808872,0.014302569,0.087122265,0.198258028,0.780751844,0.155740777,0.216082069,0.084923015
1.90E-05,-0.00839125,-0.006568362,Down,-0.00683326,-0.000122291,-0.003117991,-0.002995674,-0.001743446,0.134540705,0.107885461,-0.00734716,0.00247795,0.00756557,0.013947389,0.021160878,0.016538358,0.067245022,0.016016327,0.006468866,0.000271369,-0.011126108,-0.00885667,-0.010109069,0.53353712,0.390789109,-0.000861823,0.007702021,0.013515446,0.029535955,0.071681847,0.028217271,0.111140933,0.019847717,-0.003344531,-0.000666669,-0.000666187,-0.000665781,-0.005322669,-1.225980316,-0.113545403,-0.003466231,0.002126981,0.018188294,0.033968319,0.067363456,0.030249322,0.097739245,0.012088583,-0.003974662,0.000791814,0.00158478,0.001587358,-0.001589881,-0.26094212,0.080843172,-0.001745796,0.002422369,0.009481205,0.02317163,0.055813581,0.015137402,0.071015732,0.007980866,-0.007779091,0.001929605,0.002320394,0,-0.005038789,0.420045309,0.221850322,-0.004106001,0.004481337,0.015313002,0.020703828,0.049933238,0.013909388,0.101736837,0.014453086,0.08081897,0.050996369,0.051266272,0.072916667,0.054775281,0.134540705,0.107885461,0.139909055,0.013799429,0.086336862,0.295606781,0.778870393,0.160927029,0.216910316,0.237431859
0.002202217,-0.006058305,-0.004443054,Down,-0.006568362,-0.00683326,-0.000122291,-0.003117991,-0.002995674,-0.066747007,0.015072049,-0.009962952,0.002802713,0.007549551,0.014974389,0.021070996,0.021966316,0.067327123,0.00848138,-0.01310761,0.006468866,0.000271369,-0.011126108,-0.00885667,-0.003374242,0.227697357,-0.008609073,0.008323072,0.013398693,0.031530834,0.070518013,0.032411532,0.112106224,0.015685195,-0.00537994,-0.003344531,-0.000666669,-0.000666187,-0.000665781,0.245520981,0.11790439,-0.006680034,0.002148497,0.018150979,0.03605167,0.067491036,0.033495102,0.0976314,0.01146325,-0.006399996,-0.003974662,0.000791814,0.00158478,0.001587358,0.192905663,0.154553445,-0.006833026,0.003680919,0.009311029,0.023607338,0.054815066,0.014718008,0.0718943,0.008019206,-0.007839994,-0.007779091,0.001929605,0.002320394,0,0.229922397,0.494981653,-0.009628051,0.005129233,0.015244832,0.021528853,0.049378269,0.018116007,0.102211637,0.009044436,0.039337526,0.08081897,0.050996369,0.051266272,0.072916667,-0.066747007,0.015072049,0.116892139,0.01717702,0.08427232,0.330028914,0.780899578,0.172518243,0.216017034,0.067887989
0.004984132,-0.002331578,-0.001668911,Down,-0.004443054,-0.006568362,-0.00683326,-0.000122291,-0.003117991,-0.093096014,-0.057046327,-0.010196314,0.002756777,0.00756075,0.01366028,0.021007498,0.024951308,0.067385124,0.008310872,-0.001640925,-0.01310761,0.006468866,0.000271369,-0.011126108,-0.563249368,-0.221573984,-0.006467625,0.00816987,0.013400308,0.033715891,0.069400449,0.031950419,0.113033138,0.009876543,0.000671969,-0.00537994,-0.003344531,-0.000666669,-0.000666187,0.387989179,0.451509884,-0.004149445,0.002441948,0.01799378,0.035179164,0.067369904,0.031270354,0.097733795,0.010759886,0.002394234,-0.006399996,-0.003974662,0.000791814,0.00158478,-0.075022426,-0.030328835,-0.0033408,0.003851888,0.009296644,0.012412227,0.053749482,0.013956949,0.072831882,0.005604544,-0.005518344,-0.007839994,-0.007779091,0.001929605,0.002320394,-0.470411322,-0.002218273,-0.011763798,0.005111321,0.015206355,0.019209762,0.048765133,0.022036607,0.102736201,0.006319115,0.125,0.039337526,0.08081897,0.050996369,0.051266272,-0.093096014,-0.057046327,0.184422285,0.034615733,0.085238388,0.485734793,0.778956385,0.173021712,0.216872461,0.197983015
0.02245373,0.007390324,0.021740395,Up,-0.001668911,-0.004443054,-0.006568362,-0.00683326,-0.000122291,-0.012736264,-0.060625404,-0.007968867,0.002969184,0.00756033,0.01491599,0.020942389,0.025370001,0.067444596,0.007332806,-0.008830143,-0.001640925,-0.01310761,0.006468866,0.000271369,0.195423315,0.017707325,-0.011887887,0.007708546,0.013436272,0.035607954,0.068393281,0.038667254,0.113868489,0.007470974,-0.010183258,0.000671969,-0.00537994,-0.003344531,-0.000666669,-0.578512867,-0.151956429,-0.010479659,0.00427972,0.018011947,0.037590072,0.067412495,0.038156,0.097697792,0.008831521,-0.01211615,0.002394234,-0.006399996,-0.003974662,0.000791814,-0.139892004,-0.107369331,-0.011497824,0.005817722,0.009347299,0.013113822,0.052910093,0.013273628,0.073570439,0.005663471,-0.007145694,-0.005518344,-0.007839994,-0.007779091,0.001929605,-0.526602449,-0.333553322,-0.013626739,0.004132633,0.015222841,0.0189189,0.048258565,0.027413116,0.103169592,0.007162754,0.019102621,0.125,0.039337526,0.08081897,0.050996369,-0.012736264,-0.060625404,0.130814852,0.041208259,0.085253506,0.48072622,0.776049532,0.184975661,0.218152108,0.198437438
0.007201479,-0.003734406,0.0037578,Up,0.021740395,-0.001668911,-0.004443054,-0.006568362,-0.00683326,-0.027247956,-0.077124112,0.013559682,0.01208321,0.007860347,0.015146592,0.020687695,0.025148552,0.06767724,0.014952899,0.029978635,-0.008830143,-0.001640925,-0.01310761,0.006468866,0.216738474,0.139710176,0.015879971,0.017028777,0.01374145,0.03575449,0.067035198,0.038531229,0.114994891,0.010506439,0.014715732,-0.010183258,0.000671969,-0.00537994,-0.003344531,-0.283824282,-0.229152581,0.004974465,0.009465128,0.01805872,0.039150736,0.067377522,0.036709267,0.097727356,0.00537996,0.007018201,-0.01211615,0.002394234,-0.006399996,-0.003974662,0.32195205,0.265041516,-0.001921253,0.007488954,0.009353405,0.013282617,0.051953677,0.013109229,0.074411966,0.003420483,0.014475692,-0.007145694,-0.005518344,-0.007839994,-0.007779091,-0.214188118,-0.437707437,0.003612341,0.009681289,0.015277602,0.019509351,0.047660881,0.026849514,0.103680937,0.005503105,-0.203100011,0.019102621,0.125,0.039337526,0.08081897,-0.027247956,-0.077124112,-0.075410191,0.127053713,0.087506659,0.467182309,0.776858083,0.192430528,0.21779617,0.07993486
0.014273981,-0.006641534,0.010955665,Up,0.0037578,0.021740395,-0.001668911,-0.004443054,-0.006568362,0.04617647,-0.002115543,0.014696243,0.011397101,0.007860217,0.015468943,0.020362721,0.024838997,0.06797408,0.010976877,0.007175118,0.029978635,-0.008830143,-0.001640925,-0.01310761,-0.07410922,0.075159261,0.020280913,0.017072038,0.013742804,0.036093508,0.065561605,0.038216525,0.116217097,0.021838824,0.003665457,0.014715732,-0.010183258,0.000671969,-0.00537994,-0.004773796,-0.239788284,0.007926398,0.009495346,0.017934874,0.040682022,0.067526362,0.035289768,0.097601538,0.011420927,-0.001204599,0.007018201,-0.01211615,0.002394234,-0.006399996,0.264449574,0.46457671,-0.001082929,0.007465711,0.009352011,0.012269829,0.050994822,0.012536677,0.075255638,0.008878107,0.00312014,0.014475692,-0.007145694,-0.005518344,-0.007839994,0.481245216,0.105202798,0.007307276,0.009494314,0.015252067,0.019916507,0.047127019,0.026460872,0.104137679,0.010216031,0.001600907,-0.203100011,0.019102621,0.125,0.039337526,0.04617647,-0.002115543,-0.075572209,0.121165489,0.087506334,0.449421565,0.777679635,0.202206433,0.217434509,0.124858694
